,gene_name
12078,ATP23
12079,LRIG3
12080,SLC16A7
12081,TAFA2
12082,USP15
12083,MON2
12084,PPM1H
12085,AVPR1A
12086,DPY19L2
12087,RXYLT1
12088,SRGAP1
12089,C12orf66
12090,C12orf56
12091,XPOT
12092,TBK1
12093,RASSF3
12094,GNS
12095,TBC1D30
12096,AC078815.1
12097,WIF1
12098,LEMD3
12099,MSRB3
12100,HMGA2
12101,LLPH
12102,AC078927.1
12103,TMBIM4
12104,IRAK3
12105,HELB
12106,GRIP1
12107,CAND1
12108,DYRK2
12109,IFNG
12110,IL26
12111,IL22
12112,MDM1
12113,RAP1B
12114,NUP107
12115,SLC35E3
12116,MDM2
12117,CPM
12118,CPSF6
12119,LYZ
12120,YEATS4
12121,FRS2
12122,CCT2
12123,LRRC10
12124,BEST3
12125,RAB3IP
12126,AC025263.2
12127,MYRFL
12128,CNOT2
12129,KCNMB4
12130,PTPRB
12131,PTPRR
12132,TSPAN8
12133,LGR5
12134,ZFC3H1
12135,THAP2
12136,AC073612.1
12137,TMEM19
12138,RAB21
12139,TBC1D15
12140,TPH2
12141,TRHDE
12142,ATXN7L3B
12143,KCNC2
12144,CAPS2
12145,GLIPR1L1
12146,GLIPR1L2
12147,GLIPR1
12148,KRR1
12149,PHLDA1
12150,NAP1L1
12151,BBS10
12152,OSBPL8
12153,ZDHHC17
12154,CSRP2
12155,E2F7
12156,NAV3
12157,SYT1
12158,PAWR
12159,PPP1R12A
12160,OTOGL
12161,PTPRQ
12162,MYF6
12163,MYF5
12164,LIN7A
12165,ACSS3
12166,PPFIA2
12167,CCDC59
12168,METTL25
12169,TMTC2
12170,SLC6A15
12171,TSPAN19
12172,LRRIQ1
12173,ALX1
12174,RASSF9
12175,NTS
12176,MGAT4C
12177,C12orf50
12178,C12orf29
12179,CEP290
12180,TMTC3
12181,KITLG
12182,DUSP6
12183,POC1B
12184,POC1B-GALNT4
12185,GALNT4
12186,ATP2B1
12187,CCER1
12188,EPYC
12189,KERA
12190,LUM
12191,DCN
12192,BTG1
12193,PLEKHG7
12194,EEA1
12195,NUDT4
12196,UBE2N
12197,MRPL42
12198,SOCS2
12199,CRADD
12200,PLXNC1
12201,CEP83
12202,TMCC3
12203,NDUFA12
12204,NR2C1
12205,FGD6
12206,VEZT
12207,METAP2
12208,USP44
12209,NTN4
12210,SNRPF
12211,CCDC38
12212,AMDHD1
12213,HAL
12214,LTA4H
12215,ELK3
12216,CDK17
12217,CFAP54
12218,NEDD1
12219,TMPO
12220,SLC25A3
12221,IKBIP
12222,APAF1
12223,ANKS1B
12224,FAM71C
12225,UHRF1BP1L
12226,ACTR6
12227,DEPDC4
12228,SCYL2
12229,SLC17A8
12230,NR1H4
12231,GAS2L3
12232,ANO4
12233,SLC5A8
12234,UTP20
12235,ARL1
12236,SPIC
12237,MYBPC1
12238,CHPT1
12239,SYCP3
12240,GNPTAB
12241,DRAM1
12242,WASHC3
12243,NUP37
12244,PARPBP
12245,PMCH
12246,IGF1
12247,PAH
12248,ASCL1
12249,C12orf42
12250,STAB2
12251,NT5DC3
12252,HSP90B1
12253,C12orf73
12254,TDG
12255,GLT8D2
12256,HCFC2
12257,NFYB
12258,TXNRD1
12259,EID3
12260,CHST11
12261,SLC41A2
12262,C12orf45
12263,ALDH1L2
12264,WASHC4
12265,APPL2
12266,C12orf75
12267,NUAK1
12268,CKAP4
12269,TCP11L2
12270,POLR3B
12271,RFX4
12272,RIC8B
12273,TMEM263
12274,MTERF2
12275,CRY1
12276,BTBD11
12277,PWP1
12278,PRDM4
12279,ASCL4
12280,WSCD2
12281,CMKLR1
12282,FICD
12283,SART3
12284,ISCU
12285,TMEM119
12286,SELPLG
12287,CORO1C
12288,SSH1
12289,DAO
12290,SVOP
12291,USP30
12292,ALKBH2
12293,UNG
12294,ACACB
12295,FOXN4
12296,MYO1H
12297,KCTD10
12298,UBE3B
12299,MMAB
12300,MVK
12301,FAM222A
12302,TRPV4
12303,GLTP
12304,TCHP
12305,GIT2
12306,ANKRD13A
12307,C12orf76
12308,IFT81
12309,ATP2A2
12310,ANAPC7
12311,ARPC3
12312,GPN3
12313,FAM216A
12314,VPS29
12315,RAD9B
12316,PPTC7
12317,TCTN1
12318,HVCN1
12319,PPP1CC
12320,CCDC63
12321,MYL2
12322,CUX2
12323,PHETA1
12324,SH2B3
12325,ATXN2
12326,BRAP
12327,ACAD10
12328,AC002996.1
12329,ALDH2
12330,MAPKAPK5
12331,TMEM116
12332,ERP29
12333,NAA25
12334,TRAFD1
12335,HECTD4
12336,RPL6
12337,PTPN11
12338,RPH3A
12339,OAS1
12340,OAS3
12341,OAS2
12342,DTX1
12343,RASAL1
12344,CFAP73
12345,DDX54
12346,RITA1
12347,IQCD
12348,TPCN1
12349,SLC8B1
12350,PLBD2
12351,SDS
12352,SDSL
12353,LHX5
12354,RBM19
12355,TBX5
12356,TBX3
12357,MED13L
12358,MAP1LC3B2
12359,C12orf49
12360,RNFT2
12361,HRK
12362,FBXW8
12363,TESC
12364,FBXO21
12365,NOS1
12366,KSR2
12367,RFC5
12368,WSB2
12369,VSIG10
12370,PEBP1
12371,TAOK3
12372,SUDS3
12373,SRRM4
12374,HSPB8
12375,CCDC60
12376,TMEM233
12377,PRKAB1
12378,CIT
12379,BICDL1
12380,RAB35
12381,GCN1
12382,RPLP0
12383,PXN
12384,SIRT4
12385,PLA2G1B
12386,MSI1
12387,COX6A1
12388,AL021546.1
12389,TRIAP1
12390,GATC
12391,SRSF9
12392,DYNLL1
12393,COQ5
12394,RNF10
12395,AC063943.3
12396,POP5
12397,CABP1
12398,MLEC
12399,UNC119B
12400,ACADS
12401,SPPL3
12402,HNF1A
12403,C12orf43
12404,OASL
12405,P2RX7
12406,P2RX4
12407,CAMKK2
12408,ANAPC5
12409,RNF34
12410,KDM2B
12411,ORAI1
12412,MORN3
12413,TMEM120B
12414,RHOF
12415,SETD1B
12416,HPD
12417,PSMD9
12418,AC069503.2
12419,CFAP251
12420,BCL7A
12421,MLXIP
12422,LRRC43
12423,IL31
12424,B3GNT4
12425,AC048338.2
12426,DIABLO
12427,AC048338.1
12428,VPS33A
12429,CLIP1
12430,ZCCHC8
12431,RSRC2
12432,KNTC1
12433,HCAR2
12434,HCAR3
12435,HCAR1
12436,DENR
12437,CCDC62
12438,HIP1R
12439,VPS37B
12440,ABCB9
12441,OGFOD2
12442,ARL6IP4
12443,PITPNM2
12444,MPHOSPH9
12445,C12orf65
12446,CDK2AP1
12447,SBNO1
12448,KMT5A
12449,RILPL2
12450,SNRNP35
12451,RILPL1
12452,TMED2
12453,DDX55
12454,EIF2B1
12455,GTF2H3
12456,TCTN2
12457,ATP6V0A2
12458,DNAH10
12459,CCDC92
12460,ZNF664
12461,RFLNA
12462,NCOR2
12463,SCARB1
12464,UBC
12465,DHX37
12466,BRI3BP
12467,AACS
12468,TMEM132B
12469,TMEM132C
12470,SLC15A4
12471,GLT1D1
12472,TMEM132D
12473,FZD10
12474,PIWIL1
12475,RIMBP2
12476,STX2
12477,RAN
12478,ADGRD1
12479,SFSWAP
12480,MMP17
12481,ULK1
12482,PUS1
12483,EP400
12484,DDX51
12485,NOC4L
12486,GALNT9
12487,FBRSL1
12488,LRCOL1
12489,P2RX2
12490,POLE
12491,PXMP2
12492,PGAM5
12493,ANKLE2
12494,GOLGA3
12495,CHFR
12496,ZNF605
12497,ZNF26
12498,ZNF84
12499,ZNF140
12500,ZNF891
12501,ZNF10
12502,AC026786.1
12503,ZNF268
12504,ANHX
12505,TUBA3C
12506,TPTE2
12507,MPHOSPH8
12508,PSPC1
12509,ZMYM5
12510,ZMYM2
12511,GJA3
12512,GJB2
12513,GJB6
12514,CRYL1
12515,IFT88
12516,IL17D
12517,EEF1AKMT1
12518,XPO4
12519,LATS2
12520,SAP18
12521,SKA3
12522,MRPL57
12523,ZDHHC20
12524,MICU2
12525,FGF9
12526,SGCG
12527,SACS
12528,TNFRSF19
12529,MIPEP
12530,C1QTNF9B
12531,AL359736.1
12532,SPATA13
12533,C1QTNF9
12534,PARP4
12535,ATP12A
12536,RNF17
12537,CENPJ
12538,PABPC3
12539,AMER2
12540,MTMR6
12541,NUP58
12542,ATP8A2
12543,SHISA2
12544,RNF6
12545,CDK8
12546,WASF3
12547,GPR12
12548,USP12
12549,RPL21
12550,RASL11A
12551,GTF3A
12552,MTIF3
12553,LNX2
12554,POLR1D
12555,GSX1
12556,PDX1
12557,CDX2
12558,URAD
12559,FLT3
12560,PAN3
12561,FLT1
12562,POMP
12563,SLC46A3
12564,MTUS2
12565,SLC7A1
12566,UBL3
12567,KATNAL1
12568,UBE2L5
12569,HMGB1
12570,USPL1
12571,ALOX5AP
12572,MEDAG
12573,TEX26
12574,HSPH1
12575,B3GLCT
12576,RXFP2
12577,FRY
12578,ZAR1L
12579,BRCA2
12580,N4BP2L1
12581,N4BP2L2
12582,PDS5B
12583,KL
12584,STARD13
12585,RFC3
12586,NBEA
12587,MAB21L1
12588,DCLK1
12589,SOHLH2
12590,CCDC169-SOHLH2
12591,CCDC169
12592,SPART
12593,CCNA1
12594,SERTM1
12595,RFXAP
12596,SMAD9
12597,ALG5
12598,EXOSC8
12599,SUPT20H
12600,CSNK1A1L
12601,POSTN
12602,TRPC4
12603,UFM1
12604,FREM2
12605,STOML3
12606,PROSER1
12607,NHLRC3
12608,LHFPL6
12609,COG6
12610,FOXO1
12611,MRPS31
12612,SLC25A15
12613,ELF1
12614,WBP4
12615,KBTBD6
12616,KBTBD7
12617,MTRF1
12618,NAA16
12619,RGCC
12620,VWA8
12621,DGKH
12622,AKAP11
12623,TNFSF11
12624,FAM216B
12625,EPSTI1
12626,DNAJC15
12627,ENOX1
12628,CCDC122
12629,LACC1
12630,AL512506.3
12631,SMIM2
12632,SERP2
12633,TSC22D1
12634,NUFIP1
12635,GPALPP1
12636,GTF2F2
12637,KCTD4
12638,TPT1
12639,SLC25A30
12640,COG3
12641,ERICH6B
12642,CBY2
12643,SIAH3
12644,ZC3H13
12645,CPB2
12646,LCP1
12647,LRRC63
12648,RUBCNL
12649,LRCH1
12650,ESD
12651,HTR2A
12652,SUCLA2
12653,NUDT15
12654,MED4
12655,ITM2B
12656,RB1
12657,LPAR6
12658,RCBTB2
12659,CYSLTR2
12660,FNDC3A
12661,MLNR
12662,CDADC1
12663,CAB39L
12664,SETDB2
12665,PHF11
12666,RCBTB1
12667,ARL11
12668,EBPL
12669,KPNA3
12670,SPRYD7
12671,TRIM13
12672,KCNRG
12673,DLEU7
12674,RNASEH2B
12675,C13orf42
12676,FAM124A
12677,SERPINE3
12678,INTS6
12679,WDFY2
12680,AL162377.3
12681,DHRS12
12682,TMEM272
12683,CCDC70
12684,ATP7B
12685,ALG11
12686,UTP14C
12687,NEK5
12688,NEK3
12689,THSD1
12690,VPS36
12691,CKAP2
12692,HNRNPA1L2
12693,SUGT1
12694,CNMD
12695,PCDH8
12696,OLFM4
12697,PRR20A
12698,PRR20C
12699,PRR20B
12700,PRR20D
12701,PRR20E
12702,PCDH17
12703,DIAPH3
12704,TDRD3
12705,PCDH20
12706,AL592490.1
12707,AL445989.1
12708,AL445238.1
12709,PCDH9
12710,KLHL1
12711,DACH1
12712,MZT1
12713,BORA
12714,DIS3
12715,PIBF1
12716,KLF5
12717,KLF12
12718,TBC1D4
12719,COMMD6
12720,UCHL3
12721,LMO7
12722,KCTD12
12723,ACOD1
12724,CLN5
12725,AC001226.2
12726,FBXL3
12727,MYCBP2
12728,SCEL
12729,SLAIN1
12730,EDNRB
12731,POU4F1
12732,OBI1
12733,RBM26
12734,NDFIP2
12735,SPRY2
12736,SLITRK1
12737,SLITRK6
12738,SLITRK5
12739,GPC5
12740,GPC6
12741,DCT
12742,TGDS
12743,GPR180
12744,SOX21
12745,ABCC4
12746,CLDN10
12747,DZIP1
12748,DNAJC3
12749,UGGT2
12750,HS6ST3
12751,OXGR1
12752,MBNL2
12753,RAP2A
12754,IPO5
12755,FARP1
12756,RNF113B
12757,STK24
12758,SLC15A1
12759,DOCK9
12760,UBAC2
12761,GPR18
12762,GPR183
12763,TM9SF2
12764,CLYBL
12765,ZIC5
12766,ZIC2
12767,PCCA
12768,GGACT
12769,TMTC4
12770,NALCN
12771,ITGBL1
12772,FGF14
12773,TPP2
12774,METTL21C
12775,CCDC168
12776,TEX30
12777,POGLUT2
12778,BIVM-ERCC5
12779,BIVM
12780,ERCC5
12781,SLC10A2
12782,DAOA
12783,EFNB2
12784,ARGLU1
12785,FAM155A
12786,LIG4
12787,ABHD13
12788,TNFSF13B
12789,MYO16
12790,IRS2
12791,COL4A1
12792,COL4A2
12793,RAB20
12794,NAXD
12795,CARS2
12796,ING1
12797,ANKRD10
12798,ARHGEF7
12799,TEX29
12800,SOX1
12801,SPACA7
12802,TUBGCP3
12803,ATP11A
12804,MCF2L
12805,F7
12806,F10
12807,PROZ
12808,PCID2
12809,CUL4A
12810,LAMP1
12811,GRTP1
12812,ADPRHL1
12813,DCUN1D2
12814,TMCO3
12815,TFDP1
12816,ATP4B
12817,GRK1
12818,TMEM255B
12819,GAS6
12820,C13orf46
12821,RASA3
12822,CFAP97D2
12823,CDC16
12824,UPF3A
12825,CHAMP1
12826,OR11H12
12827,POTEM
12828,POTEG
12829,OR11H2
12830,OR4N2
12831,OR4Q3
12832,OR4M1
12833,OR4K2
12834,OR4K5
12835,OR4K1
12836,OR4K15
12837,OR4K14
12838,OR4K13
12839,OR4L1
12840,OR4K17
12841,OR4N5
12842,OR11G2
12843,OR11H6
12844,OR11H4
12845,TTC5
12846,CCNB1IP1
12847,PARP2
12848,TEP1
12849,KLHL33
12850,OSGEP
12851,APEX1
12852,PIP4P1
12853,PNP
12854,RNASE10
12855,RNASE9
12856,AL163195.3
12857,RNASE11
12858,RNASE12
12859,OR6S1
12860,ANG
12861,RNASE4
12862,AL163636.2
12863,EDDM3A
12864,EDDM3B
12865,RNASE6
12866,RNASE1
12867,RNASE3
12868,RNASE2
12869,METTL17
12870,SLC39A2
12871,NDRG2
12872,TPPP2
12873,RNASE13
12874,RNASE7
12875,RNASE8
12876,ARHGEF40
12877,ZNF219
12878,TMEM253
12879,OR5AU1
12880,HNRNPC
12881,RPGRIP1
12882,SUPT16H
12883,CHD8
12884,RAB2B
12885,TOX4
12886,METTL3
12887,SALL2
12888,OR10G3
12889,OR10G2
12890,OR4E2
12891,OR4E1
12892,DAD1
12893,ABHD4
12894,OR6J1
12895,OXA1L
12896,SLC7A7
12897,MRPL52
12898,MMP14
12899,LRP10
12900,REM2
12901,RBM23
12902,PRMT5
12903,HAUS4
12904,AL132780.3
12905,AJUBA
12906,C14orf93
12907,PSMB5
12908,PSMB11
12909,CDH24
12910,ACIN1
12911,C14orf119
12912,LMLN2
12913,CEBPE
12914,SLC7A8
12915,RNF212B
12916,HOMEZ
12917,PPP1R3E
12918,BCL2L2
12919,BCL2L2-PABPN1
12920,PABPN1
12921,SLC22A17
12922,EFS
12923,IL25
12924,CMTM5
12925,MYH6
12926,MYH7
12927,NGDN
12928,ZFHX2
12929,THTPA
12930,AP1G2
12931,JPH4
12932,DHRS2
12933,DHRS4
12934,DHRS4L2
12935,CARMIL3
12936,CPNE6
12937,NRL
12938,PCK2
12939,DCAF11
12940,AL136295.3
12941,FITM1
12942,PSME1
12943,EMC9
12944,PSME2
12945,RNF31
12946,AL136295.5
12947,IRF9
12948,REC8
12949,IPO4
12950,AL136295.4
12951,TM9SF1
12952,AL136295.1
12953,TSSK4
12954,CHMP4A
12955,MDP1
12956,NEDD8-MDP1
12957,NEDD8
12958,GMPR2
12959,TINF2
12960,TGM1
12961,RABGGTA
12962,DHRS1
12963,NOP9
12964,CIDEB
12965,LTB4R2
12966,LTB4R
12967,ADCY4
12968,RIPK3
12969,NFATC4
12970,NYNRIN
12971,CBLN3
12972,KHNYN
12973,SDR39U1
12974,CMA1
12975,CTSG
12976,GZMH
12977,GZMB
12978,STXBP6
12979,NOVA1
12980,FOXG1
12981,PRKD1
12982,G2E3
12983,SCFD1
12984,COCH
12985,STRN3
12986,AP4S1
12987,HECTD1
12988,HEATR5A
12989,AL139353.1
12990,DTD2
12991,GPR33
12992,NUBPL
12993,ARHGAP5
12994,AKAP6
12995,NPAS3
12996,EGLN3
12997,SPTSSA
12998,EAPP
12999,SNX6
13000,CFL2
13001,BAZ1A
13002,SRP54
13003,FAM177A1
13004,PPP2R3C
13005,PRORP
13006,AL121594.1
13007,PSMA6
13008,NFKBIA
13009,INSM2
13010,RALGAPA1
13011,BRMS1L
13012,MBIP
13013,SFTA3
13014,NKX2-1
13015,NKX2-8
13016,PAX9
13017,SLC25A21
13018,MIPOL1
13019,FOXA1
13020,TTC6
13021,SSTR1
13022,CLEC14A
13023,SEC23A
13024,GEMIN2
13025,TRAPPC6B
13026,PNN
13027,MIA2
13028,FBXO33
13029,LRFN5
13030,FSCB
13031,C14orf28
13032,KLHL28
13033,TOGARAM1
13034,PRPF39
13035,FKBP3
13036,FANCM
13037,MIS18BP1
13038,RPL10L
13039,MDGA2
13040,RPS29
13041,LRR1
13042,RPL36AL
13043,MGAT2
13044,DNAAF2
13045,POLE2
13046,KLHDC1
13047,KLHDC2
13048,NEMF
13049,ARF6
13050,VCPKMT
13051,SOS2
13052,L2HGDH
13053,DMAC2L
13054,CDKL1
13055,MAP4K5
13056,ATL1
13057,SAV1
13058,NIN
13059,PYGL
13060,ABHD12B
13061,TRIM9
13062,TMX1
13063,FRMD6
13064,GNG2
13065,RTRAF
13066,NID2
13067,PTGDR
13068,PTGER2
13069,TXNDC16
13070,GPR137C
13071,ERO1A
13072,PSMC6
13073,STYX
13074,GNPNAT1
13075,FERMT2
13076,DDHD1
13077,BMP4
13078,CDKN3
13079,CNIH1
13080,GMFB
13081,CGRRF1
13082,SAMD4A
13083,GCH1
13084,WDHD1
13085,SOCS4
13086,MAPK1IP1L
13087,LGALS3
13088,DLGAP5
13089,FBXO34
13090,ATG14
13091,TBPL2
13092,KTN1
13093,PELI2
13094,TMEM260
13095,OTX2
13096,EXOC5
13097,AP5M1
13098,NAA30
13099,CCDC198
13100,SLC35F4
13101,ARMH4
13102,ACTR10
13103,PSMA3
13104,ARID4A
13105,TOMM20L
13106,TIMM9
13107,KIAA0586
13108,DACT1
13109,DAAM1
13110,GPR135
13111,L3HYPDH
13112,JKAMP
13113,CCDC175
13114,RTN1
13115,LRRC9
13116,PCNX4
13117,DHRS7
13118,PPM1A
13119,C14orf39
13120,SIX6
13121,SIX1
13122,SIX4
13123,MNAT1
13124,TRMT5
13125,SLC38A6
13126,PRKCH
13127,TMEM30B
13128,AL355916.3
13129,HIF1A
13130,SNAPC1
13131,SYT16
13132,KCNH5
13133,RHOJ
13134,GPHB5
13135,PPP2R5E
13136,WDR89
13137,SGPP1
13138,SYNE2
13139,ESR2
13140,MTHFD1
13141,ZBTB25
13142,AKAP5
13143,ZBTB1
13144,HSPA2
13145,PPP1R36
13146,PLEKHG3
13147,SPTB
13148,CHURC1
13149,CHURC1-FNTB
13150,GPX2
13151,RAB15
13152,FNTB
13153,MAX
13154,FUT8
13155,CCDC196
13156,GPHN
13157,FAM71D
13158,MPP5
13159,ATP6V1D
13160,EIF2S1
13161,PLEK2
13162,TMEM229B
13163,PLEKHH1
13164,PIGH
13165,ARG2
13166,VTI1B
13167,AL049779.1
13168,RDH11
13169,RDH12
13170,ZFYVE26
13171,RAD51B
13172,ZFP36L1
13173,ACTN1
13174,DCAF5
13175,EXD2
13176,GALNT16
13177,ERH
13178,SLC39A9
13179,PLEKHD1
13180,CCDC177
13181,SUSD6
13182,SRSF5
13183,SLC10A1
13184,SMOC1
13185,SLC8A3
13186,COX16
13187,SYNJ2BP-COX16
13188,SYNJ2BP
13189,ADAM21
13190,ADAM20
13191,MED6
13192,TTC9
13193,MAP3K9
13194,PCNX1
13195,SIPA1L1
13196,RGS6
13197,DPF3
13198,DCAF4
13199,ZFYVE1
13200,RBM25
13201,PSEN1
13202,PAPLN
13203,NUMB
13204,HEATR4
13205,RIOX1
13206,ACOT1
13207,ACOT2
13208,ACOT4
13209,ACOT6
13210,DNAL1
13211,PNMA1
13212,MIDEAS
13213,PTGR2
13214,AC005520.1
13215,ZNF410
13216,FAM161B
13217,COQ6
13218,ENTPD5
13219,BBOF1
13220,ALDH6A1
13221,LIN52
13222,VSX2
13223,ABCD4
13224,VRTN
13225,SYNDIG1L
13226,NPC2
13227,ISCA2
13228,LTBP2
13229,AREL1
13230,FCF1
13231,YLPM1
13232,PROX2
13233,DLST
13234,RPS6KL1
13235,PGF
13236,EIF2B2
13237,MLH3
13238,ACYP1
13239,ZC2HC1C
13240,NEK9
13241,TMED10
13242,FOS
13243,JDP2
13244,BATF
13245,FLVCR2
13246,TTLL5
13247,ERG28
13248,IFT43
13249,TGFB3
13250,GPATCH2L
13251,ESRRB
13252,VASH1
13253,ANGEL1
13254,LRRC74A
13255,IRF2BPL
13256,CIPC
13257,AC007375.2
13258,TMEM63C
13259,ZDHHC22
13260,NGB
13261,POMT2
13262,GSTZ1
13263,TMED8
13264,SAMD15
13265,NOXRED1
13266,VIPAS39
13267,AHSA1
13268,ISM2
13269,SPTLC2
13270,ALKBH1
13271,SLIRP
13272,SNW1
13273,ADCK1
13274,NRXN3
13275,DIO2
13276,CEP128
13277,TSHR
13278,GTF2A1
13279,STON2
13280,SEL1L
13281,FLRT2
13282,GALC
13283,GPR65
13284,KCNK10
13285,SPATA7
13286,PTPN21
13287,ZC3H14
13288,EML5
13289,TTC8
13290,FOXN3
13291,EFCAB11
13292,TDP1
13293,KCNK13
13294,PSMC1
13295,NRDE2
13296,CALM1
13297,TTC7B
13298,RPS6KA5
13299,DGLUCY
13300,GPR68
13301,CCDC88C
13302,PPP4R3A
13303,CATSPERB
13304,TC2N
13305,FBLN5
13306,TRIP11
13307,ATXN3
13308,NDUFB1
13309,CPSF2
13310,SLC24A4
13311,RIN3
13312,LGMN
13313,GOLGA5
13314,CHGA
13315,ITPK1
13316,MOAP1
13317,TMEM251
13318,AL110118.2
13319,GON7
13320,UBR7
13321,BTBD7
13322,UNC79
13323,COX8C
13324,PRIMA1
13325,FAM181A
13326,ASB2
13327,CCDC197
13328,OTUB2
13329,DDX24
13330,IFI27L1
13331,IFI27
13332,IFI27L2
13333,PPP4R4
13334,SERPINA10
13335,SERPINA6
13336,SERPINA1
13337,SERPINA11
13338,SERPINA9
13339,SERPINA12
13340,SERPINA4
13341,SERPINA5
13342,AL049839.2
13343,SERPINA3
13344,GSC
13345,DICER1
13346,CLMN
13347,SYNE3
13348,GLRX5
13349,TCL1B
13350,TCL1A
13351,TUNAR
13352,C14orf132
13353,BDKRB2
13354,AL355102.2
13355,BDKRB1
13356,ATG2B
13357,GSKIP
13358,AK7
13359,PAPOLA
13360,VRK1
13361,BCL11B
13362,SETD3
13363,CCNK
13364,CCDC85C
13365,HHIPL1
13366,CYP46A1
13367,EML1
13368,EVL
13369,DEGS2
13370,YY1
13371,SLC25A29
13372,SLC25A47
13373,WARS1
13374,WDR25
13375,BEGAIN
13376,DLK1
13377,RTL1
13378,DIO3
13379,PPP2R5C
13380,DYNC1H1
13381,HSP90AA1
13382,WDR20
13383,MOK
13384,ZNF839
13385,CINP
13386,TECPR2
13387,ANKRD9
13388,RCOR1
13389,TRAF3
13390,AMN
13391,CDC42BPB
13392,LBHD2
13393,EXOC3L4
13394,TNFAIP2
13395,EIF5
13396,MARK3
13397,CKB
13398,TRMT61A
13399,BAG5
13400,KLC1
13401,COA8
13402,AL139300.1
13403,XRCC3
13404,ZFYVE21
13405,PPP1R13B
13406,ATP5MPL
13407,TDRD9
13408,RD3L
13409,ASPG
13410,KIF26A
13411,TMEM179
13412,C14orf180
13413,INF2
13414,ADSS1
13415,SIVA1
13416,AKT1
13417,ZBTB42
13418,CEP170B
13419,PLD4
13420,AHNAK2
13421,CLBA1
13422,CDCA4
13423,GPR132
13424,JAG2
13425,NUDT14
13426,BRF1
13427,BTBD6
13428,PACS2
13429,TEX22
13430,MTA1
13431,CRIP2
13432,CRIP1
13433,AL928654.3
13434,TEDC1
13435,TMEM121
13436,GOLGA6L6
13437,POTEB2
13438,POTEB3
13439,LINC02203
13440,AC135068.1
13441,AC135068.3
13442,POTEB
13443,AC134980.3
13444,OR4M2
13445,OR4N4
13446,GOLGA6L22
13447,NIPA1
13448,NIPA2
13449,CYFIP1
13450,TUBGCP5
13451,GOLGA6L1
13452,GOLGA8S
13453,GOLGA6L2
13454,MKRN3
13455,MAGEL2
13456,NDN
13457,NPAP1
13458,SNRPN
13459,SNURF
13460,AC124312.1
13461,UBE3A
13462,ATP10A
13463,GABRB3
13464,GABRA5
13465,GABRG3
13466,OCA2
13467,HERC2
13468,GOLGA8F
13469,GOLGA8G
13470,GOLGA8M
13471,GOLGA6L7
13472,APBA2
13473,FAM189A1
13474,NSMCE3
13475,TJP1
13476,GOLGA8J
13477,GOLGA8T
13478,CHRFAM7A
13479,GOLGA8R
13480,GOLGA8Q
13481,GOLGA8H
13482,ARHGAP11B
13483,AC091057.6
13484,FAN1
13485,MTMR10
13486,TRPM1
13487,KLF13
13488,OTUD7A
13489,CHRNA7
13490,GOLGA8K
13491,GOLGA8O
13492,GOLGA8N
13493,ARHGAP11A
13494,SCG5
13495,GREM1
13496,FMN1
13497,RYR3
13498,AVEN
13499,CHRM5
13500,EMC7
13501,PGBD4
13502,KATNBL1
13503,EMC4
13504,SLC12A6
13505,NOP10
13506,NUTM1
13507,LPCAT4
13508,GOLGA8A
13509,GOLGA8B
13510,GJD2
13511,ACTC1
13512,AQR
13513,ZNF770
13514,NANOGP8
13515,DPH6
13516,C15orf41
13517,MEIS2
13518,TMCO5A
13519,SPRED1
13520,FAM98B
13521,RASGRP1
13522,THBS1
13523,FSIP1
13524,GPR176
13525,EIF2AK4
13526,SRP14
13527,BMF
13528,BUB1B
13529,PAK6
13530,BUB1B-PAK6
13531,PLCB2
13532,ANKRD63
13533,INAFM2
13534,CCDC9B
13535,PHGR1
13536,DISP2
13537,KNSTRN
13538,IVD
13539,BAHD1
13540,CHST14
13541,CCDC32
13542,RPUSD2
13543,KNL1
13544,RAD51
13545,RMDN3
13546,GCHFR
13547,DNAJC17
13548,C15orf62
13549,ZFYVE19
13550,PPP1R14D
13551,SPINT1
13552,RHOV
13553,VPS18
13554,DLL4
13555,CHAC1
13556,INO80
13557,EXD1
13558,CHP1
13559,AC087721.2
13560,OIP5
13561,NUSAP1
13562,NDUFAF1
13563,RTF1
13564,ITPKA
13565,LTK
13566,RPAP1
13567,TYRO3
13568,MGA
13569,MAPKBP1
13570,JMJD7
13571,JMJD7-PLA2G4B
13572,PLA2G4B
13573,SPTBN5
13574,EHD4
13575,PLA2G4E
13576,PLA2G4D
13577,PLA2G4F
13578,VPS39
13579,TMEM87A
13580,GANC
13581,AC012651.1
13582,CAPN3
13583,ZNF106
13584,SNAP23
13585,AC018362.3
13586,LRRC57
13587,HAUS2
13588,STARD9
13589,CDAN1
13590,TTBK2
13591,UBR1
13592,TMEM62
13593,CCNDBP1
13594,EPB42
13595,TGM5
13596,TGM7
13597,LCMT2
13598,ADAL
13599,ZSCAN29
13600,TUBGCP4
13601,TP53BP1
13602,MAP1A
13603,PPIP5K1
13604,CKMT1B
13605,STRC
13606,AC011330.3
13607,CATSPER2
13608,CKMT1A
13609,PDIA3
13610,ELL3
13611,AC018512.1
13612,SERF2
13613,SERINC4
13614,HYPK
13615,MFAP1
13616,WDR76
13617,FRMD5
13618,GOLM2
13619,CTDSPL2
13620,EIF3J
13621,SPG11
13622,PATL2
13623,B2M
13624,TRIM69
13625,TERB2
13626,SORD
13627,DUOX2
13628,DUOXA2
13629,DUOXA1
13630,DUOX1
13631,SHF
13632,SLC28A2
13633,GATM
