"","gene_name"
"20176","Ccdc88b"
"20177","Prdx5"
"20178","Trmt112"
"20179","Esrra"
"20180","Catsperz"
"20181","Kcnk4"
"20182","Gpr137"
"20183","Bad"
"20184","Plcb3"
"20185","Ppp1r14b"
"20186","Fkbp2"
"20187","Vegfb"
"20188","Dnajc4"
"20189","Nudt22"
"20190","Trpt1"
"20191","Fermt3"
"20192","Stip1"
"20193","Macrod1"
"20194","Flrt1"
"20195","Otub1"
"20196","Cox8a"
"20197","Naa40"
"20198","Rcor2"
"20199","Mark2"
"20200","Spindoc"
"20201","2700081O15Rik"
"20202","Rtn3"
"20203","Atl3"
"20204","Plaat3"
"20205","Lgals12"
"20206","Plaat5"
"20207","Slc22a19"
"20208","Slc22a26"
"20209","Slc22a27"
"20210","Slc22a28"
"20211","Slc22a29"
"20212","Slc22a30"
"20213","Slc22a8"
"20214","Slc22a6"
"20215","Chrm1"
"20216","Slc3a2"
"20217","Wdr74"
"20218","1700092M07Rik"
"20219","Stx5a"
"20220","Nxf1"
"20221","Tmem223"
"20222","Tmem179b"
"20223","Taf6l"
"20224","Polr2g"
"20225","Zbtb3"
"20226","Ttc9c"
"20227","Hnrnpul2"
"20228","Gm50139"
"20229","Gng3"
"20230","Bscl2"
"20231","Lrrn4cl"
"20232","Ubxn1"
"20233","Uqcc3"
"20234","Lbhd1"
"20235","Gm49403"
"20236","1810009A15Rik"
"20237","Gm49416"
"20238","Ints5"
"20239","Ganab"
"20240","B3gat3"
"20241","Rom1"
"20242","Eml3"
"20243","Mta2"
"20244","Tut1"
"20245","Eef1g"
"20246","Ahnak"
"20247","Scgb1a1"
"20248","Asrgl1"
"20249","Scgb2a2"
"20250","Incenp"
"20251","Fth1"
"20252","Best1"
"20253","Rab3il1"
"20254","Fads3"
"20255","Fads2"
"20256","Fads1"
"20257","Fen1"
"20258","Tmem258"
"20259","Myrf"
"20260","Dagla"
"20261","Syt7"
"20262","Lrrc10b"
"20263","Ppp1r32"
"20264","Sdhaf2"
"20265","Cpsf7"
"20266","Tmem216"
"20267","Tmem138"
"20268","Cyb561a3"
"20269","Tkfc"
"20270","Ddb1"
"20271","Vwce"
"20272","Pga5"
"20273","Vps37c"
"20274","Cd5"
"20275","Cd6"
"20276","Slc15a3"
"20277","Tmem132a"
"20278","Tmem109"
"20279","Prpf19"
"20280","Zp1"
"20281","Ptgdr2"
"20282","Ccdc86"
"20283","Ms4a10"
"20284","Ms4a15"
"20285","Ms4a18"
"20286","Ms4a8a"
"20287","Ms4a20"
"20288","Ms4a19"
"20289","Ms4a13"
"20290","Ms4a12"
"20291","Ms4a1"
"20292","Ms4a5"
"20293","Ms4a14"
"20294","Ms4a7"
"20295","Ms4a4a"
"20296","Ms4a4c"
"20297","Ms4a4b"
"20298","Ms4a6c"
"20299","Gm8369"
"20300","Ms4a6b"
"20301","Ms4a4d"
"20302","Ms4a6d"
"20303","Ms4a2"
"20304","Ms4a3"
"20305","Oosp2"
"20306","Oosp1"
"20307","Oosp3"
"20308","Cblif"
"20309","Mrpl16"
"20310","Stx3"
"20311","Olfr1417"
"20312","Olfr1418"
"20313","Olfr1419"
"20314","Olfr1420"
"20315","Patl1"
"20316","Osbp"
"20317","Olfr1423"
"20318","Olfr1424"
"20319","Olfr1425"
"20320","Olfr1426"
"20321","Olfr1427"
"20322","Olfr1428"
"20323","Olfr76"
"20324","Olfr1555-ps1"
"20325","Olfr1431"
"20326","Olfr1432"
"20327","Olfr262"
"20328","Olfr235"
"20329","Olfr1434"
"20330","Olfr1436"
"20331","Olfr1437"
"20332","Olfr1438-ps1"
"20333","Olfr1440"
"20334","Olfr1441"
"20335","Pfpl"
"20336","Mpeg1"
"20337","Dtx4"
"20338","Fam111a"
"20339","Gm4952"
"20340","Glyat"
"20341","Olfr1442"
"20342","Olfr1443"
"20343","Keg1"
"20344","Cntf"
"20345","Zfp91"
"20347","Lpxn"
"20348","Gm5244"
"20349","Olfr1444"
"20350","Olfr1445"
"20351","Olfr1446"
"20352","Olfr1447"
"20353","Olfr1448"
"20354","Olfr1449"
"20355","Olfr1450"
"20356","Olfr1451"
"20357","Olfr1453"
"20358","Olfr1454"
"20359","Olfr1457"
"20360","Olfr1458"
"20361","Olfr1459"
"20362","Olfr1461"
"20363","Olfr1462"
"20364","Olfr1463"
"20365","Olfr1465"
"20366","Olfr1466"
"20367","Olfr1467"
"20368","Olfr1469"
"20369","Olfr1471"
"20370","Olfr1472"
"20371","Olfr1474"
"20372","Olfr1475"
"20373","Olfr1477"
"20374","Olfr1480"
"20375","Olfr1484"
"20376","Olfr1487"
"20377","Olfr1489"
"20378","Olfr1490"
"20379","Olfr1491"
"20380","Olfr1493-ps1"
"20381","Olfr1494"
"20382","Olfr1495"
"20383","Olfr1496"
"20384","Olfr1497"
"20385","Olfr1499"
"20386","Olfr1500"
"20387","Olfr1501"
"20388","Olfr1502"
"20389","Olfr1504"
"20390","Olfr1505"
"20391","Tle4"
"20392","Psat1"
"20393","Cep78"
"20394","Gnaq"
"20395","Gna14"
"20396","Vps13a"
"20397","Foxb2"
"20398","Prune2"
"20399","Gcnt1"
"20400","Rfk"
"20401","Pcsk5"
"20402","Ostf1"
"20403","Nmrk1"
"20404","Carnmt1"
"20405","D030056L22Rik"
"20406","Trpm6"
"20407","Rorb"
"20408","Anxa1"
"20409","Aldh1a1"
"20410","Aldh1a7"
"20411","Tmc1"
"20412","Zfand5"
"20413","Gda"
"20414","1110059E24Rik"
"20415","Abhd17b"
"20416","Cemip2"
"20417","Trpm3"
"20418","Klf9"
"20419","Smc5"
"20420","Mamdc2"
"20421","1700028P14Rik"
"20422","Ptar1"
"20423","Apba1"
"20424","Fam189a2"
"20425","Tjp2"
"20426","Fxn"
"20427","Pip5k1b"
"20428","Fam122a"
"20429","Tmem252"
"20430","Pgm5"
"20431","Gm10053"
"20432","Foxd4"
"20433","Cbwd1"
"20434","Dock8"
"20435","Kank1"
"20436","Dmrt1"
"20437","Dmrt3"
"20438","Dmrt2"
"20439","Smarca2"
"20440","Gm815"
"20441","Vldlr"
"20442","Kcnv2"
"20443","Pum3"
"20444","Rfx3"
"20445","Glis3"
"20446","Slc1a1"
"20447","4430402I18Rik"
"20448","Plpp6"
"20449","Cdc37l1"
"20450","Ak3"
"20451","Rcl1"
"20452","Jak2"
"20453","Insl6"
"20454","Rln1"
"20455","Plgrkt"
"20456","Cd274"
"20457","Pdcd1lg2"
"20458","Ric1"
"20459","Ermp1"
"20460","Mlana"
"20461","9930021J03Rik"
"20462","Ranbp6"
"20463","Il33"
"20464","Trpd52l3"
"20465","Uhrf2"
"20466","Gldc"
"20467","Mbl2"
"20468","Dkk1"
"20469","Prkg1"
"20470","Cstf2t"
"20471","A1cf"
"20472","Asah2"
"20473","Sgms1"
"20474","Rpl9-ps6"
"20475","Minpp1"
"20476","Papss2"
"20477","Atad1"
"20478","Pten"
"20479","Lipo4"
"20480","Lipo3"
"20481","Gm8978"
"20482","Lipo2"
"20483","Lipo1"
"20484","Lipf"
"20485","Lipk"
"20486","Lipn"
"20487","Lipm"
"20488","Ankrd22"
"20489","Stambpl1"
"20490","Acta2"
"20491","Fas"
"20492","Ch25h"
"20493","Lipa"
"20494","Ifit2"
"20495","Ifit3"
"20496","Ifit1bl1"
"20497","Ifit3b"
"20498","Ifit1bl2"
"20499","Ifit1"
"20500","Slc16a12"
"20501","Pank1"
"20502","Kif20b"
"20503","Htr7"
"20504","Rpp30"
"20505","Ankrd1"
"20506","Pcgf5"
"20507","Hectd2"
"20508","Ppp1r3c"
"20509","Tnks2"
"20510","Fgfbp3"
"20511","Btaf1"
"20512","Cpeb3"
"20513","Marchf5"
"20514","Ide"
"20515","Kif11"
"20516","Hhex"
"20517","Exoc6"
"20518","Cyp26c1"
"20519","Cyp26a1"
"20520","Myof"
"20521","Cep55"
"20522","Ffar4"
"20523","Rbp4"
"20524","Pde6c"
"20525","Fra10ac1"
"20526","Lgi1"
"20527","Slc35g1"
"20528","Plce1"
"20529","Noc3l"
"20530","Tbc1d12"
"20531","Hells"
"20532","Cyp2c55"
"20533","Cyp2c65"
"20534","Cyp2c66"
"20535","Cyp2c29"
"20536","Cyp2c38"
"20537","Cyp2c39"
"20538","Cyp2c67"
"20539","Cyp2c68"
"20540","Cyp2c40"
"20541","Cyp2c69"
"20542","Cyp2c37"
"20543","Cyp2c54"
"20544","Cyp2c50"
"20545","Cyp2c70"
"20546","Pdlim1"
"20547","Sorbs1"
"20548","Aldh18a1"
"20549","Tctn3"
"20550","Entpd1"
"20551","Cc2d2b"
"20552","Ccnj"
"20553","Zfp518a"
"20554","Blnk"
"20555","Dntt"
"20556","Opalin"
"20557","Tll2"
"20558","Tm9sf3"
"20559","Pik3ap1"
"20560","Lcor"
"20561","Slit1"
"20562","Arhgap19"
"20563","Frat1"
"20564","Frat2"
"20565","Rrp12"
"20566","Pgam1"
"20567","Exosc1"
"20568","Zdhhc16"
"20569","Mms19"
"20570","Ubtd1"
"20571","Ankrd2"
"20572","Hoga1"
"20573","4933411K16Rik"
"20574","Morn4"
"20575","Pi4k2a"
"20576","Avpi1"
"20577","Marveld1"
"20578","Zfyve27"
"20579","Sfrp5"
"20580","Golga7b"
"20581","Crtac1"
"20582","R3hcc1l"
"20583","Loxl4"
"20584","Pyroxd2"
"20585","Hps1"
"20586","Hpse2"
"20587","Cnnm1"
"20588","Got1"
"20589","Nkx2-3"
"20590","Slc25a28"
"20591","Entpd7"
"20592","Cox15"
"20593","Cutc"
"20594","Abcc2"
"20595","Dnmbp"
"20596","Cpn1"
"20597","Cyp2c23"
"20598","Erlin1"
"20599","Chuk"
"20600","Cwf19l1"
"20601","Bloc1s2"
"20602","Pkd2l1"
"20603","Scd3"
"20604","Scd2"
"20605","Scd4"
"20606","Scd1"
"20607","Wnt8b"
"20608","Sec31b"
"20609","Gm20538"
"20610","Ndufb8"
"20611","Hif1an"
"20612","Pax2"
"20613","Slf2"
"20614","Sema4g"
"20615","Mrpl43"
"20616","Twnk"
"20617","Lzts2"
"20618","Pdzd7"
"20619","Sfxn3"
"20620","Kazald1"
"20621","Tlx1"
"20622","Lbx1"
"20623","Btrc"
"20624","Poll"
"20625","Gm17018"
"20626","Fbxw4"
"20627","Fgf8"
"20628","Npm3"
"20629","Oga"
"20630","Kcnip2"
"20631","Armh3"
"20632","Hps6"
"20633","Ldb1"
"20634","Pprc1"
"20635","Nolc1"
"20636","Elovl3"
"20637","Pitx3"
"20638","Gbf1"
"20639","Nfkb2"
"20640","Psd"
"20641","Fbxl15"
"20642","Cuedc2"
"20643","Mfsd13a"
"20644","2310034G01Rik"
"20645","Actr1a"
"20646","Sufu"
"20647","Trim8"
"20648","Arl3"
"20649","Sfxn2"
"20650","Wbp1l"
"20651","Cyp17a1"
"20652","Borcs7"
"20653","As3mt"
"20654","Cnnm2"
"20655","Nt5c2"
"20656","Ina"
"20657","Pcgf6"
"20658","Taf5"
"20659","Atp5md"
"20660","Pdcd11"
"20661","Calhm2"
"20662","Calhm1"
"20663","Calhm3"
"20664","Neurl1a"
"20665","Sh3pxd2a"
"20666","Stn1"
"20667","Slk"
"20668","Col17a1"
"20669","Sfr1"
"20670","Cfap43"
"20671","Gsto1"
"20672","Gsto2"
"20673","Itprip"
"20674","Cfap58"
"20675","Sorcs3"
"20676","Sorcs1"
"20677","Ins1"
"20678","Xpnpep1"
"20679","Add3"
"20680","Mxi1"
"20681","Gm10197"
"20682","Smndc1"
"20683","Dusp5"
"20684","Nutf2-ps1"
"20685","Smc3"
"20686","Rbm20"
"20687","Pdcd4"
"20688","Bbip1"
"20689","Shoc2"
"20690","Adra2a"
"20691","Gpam"
"20692","Tectb"
"20693","Gucy2g"
"20694","Acsl5"
"20695","Zdhhc6"
"20696","Vti1a"
"20697","Tcf7l2"
"20698","Habp2"
"20699","Nrap"
"20700","Casp7"
"20701","Plekhs1"
"20702","Dclre1a"
"20703","Nhlrc2"
"20704","Adrb1"
"20705","Ccdc186"
"20706","Tdrd1"
"20707","Vwa2"
"20708","Afap1l2"
"20709","Ablim1"
"20710","Fam160b1"
"20711","Trub1"
"20712","Atrnl1"
"20713","Gfra1"
"20714","Ccdc172"
"20715","Pnlip"
"20716","Pnliprp1"
"20717","Pnliprp2"
"20718","1700019N19Rik"
"20719","Hspa12a"
"20720","Eno4"
"20721","Shtn1"
"20722","Vax1"
"20723","Kcnk18"
"20724","Slc18a2"
"20725","Pdzd8"
"20726","Emx2"
"20727","Rab11fip2"
"20728","Fam204a"
"20729","Prlhr"
"20730","Cacul1"
"20731","Nanos1"
"20732","Eif3a"
"20733","Fam45a"
"20734","Sfxn4"
"20735","Prdx3"
"20736","Grk5"
"20737","Zfp950"
"20738","Gm7102"
"20739","Gm6020"
"20740","Csf2ra"
"20741","Gm21060"
"20742","Btbd35f23"
"20743","Btbd35f24"
"20744","Btbd35f11"
"20745","Btbd35f18"
"20746","Btbd35f10"
"20747","Btbd35f16"
"20748","Btbd35f3"
"20749","Btbd35f28"
"20750","Btbd35f20"
"20751","Btbd35f17"
"20752","Btbd35f4"
"20753","Btbd35f27"
"20754","Mycs"
"20755","Btbd35f7"
"20756","Nudt11"
"20757","AU022751"
"20758","Nudt10"
"20759","Bmp15"
"20760","Shroom4"
"20761","Dgkk"
"20762","Ccnb3"
"20763","Akap4"
"20764","Clcn5"
"20765","Usp27x"
"20766","Ppp1r3f"
"20767","Foxp3"
"20768","Ccdc22"
"20769","Cacna1f"
"20770","Syp"
"20771","Prickle3"
"20772","Plp2"
"20773","Magix"
"20774","Gpkow"
"20775","Wdr45"
"20776","Gm45208"
"20777","Praf2"
"20778","Ccdc120"
"20779","Tfe3"
"20780","Gripap1"
"20781","Kcnd1"
"20782","Otud5"
"20783","Pim2"
"20784","Slc35a2"
"20785","Pqbp1"
"20786","Timm17b"
"20787","Gm10491"
"20788","Gm10490"
"20789","Pcsk1n"
"20790","Eras"
"20791","Hdac6"
"20792","Gata1"
"20793","Glod5"
"20794","Suv39h1"
"20795","Was"
"20796","Wdr13"
"20797","Rbm3"
"20798","Tbc1d25"
"20799","Ebp"
"20800","Porcn"
"20801","Ftsj1"
"20802","Slc38a5"
"20803","Ssxb10"
"20804","Ssxb9"
"20805","Ssxb1"
"20806","Ssxb2"
"20807","Gm14459"
"20808","Ssxb6"
"20809","Ssxb3"
"20810","Ssxb8"
"20811","Ssx9"
"20812","Ssxb5"
"20813","Gm6592"
"20814","Gm5751"
"20815","B630019K06Rik"
"20816","Fthl17b"
"20817","Fthl17c"
"20818","Fthl17d"
"20819","Fthl17e"
"20820","Fthl17f"
"20821","4930402K13Rik"
"20822","Lancl3"
"20823","Gm14862"
"20824","Xk"
"20825","H2al1m"
"20826","H2al1k"
"20827","Cybb"
"20828","H2al1o"
"20829","Dynlt3"
"20830","H2ap"
"20831","H2al3"
"20832","Sytl5"
"20833","Srpx"
"20834","Rpgr"
"20835","Otc"
"20836","Tspan7"
"20837","Mid1ip1"
"20838","H2al1a"
"20839","H2al1b"
"20840","H2al1c"
"20841","H2al1d"
"20842","H2al1e"
"20843","H2al1f"
"20844","H2al1g"
"20845","H2al1h"
"20846","H2al1i"
"20847","H2al1j"
"20848","Bcor"
"20849","Atp6ap2"
"20850","1810030O07Rik"
"20851","Med14"
"20852","Usp9x"
"20853","Ddx3x"
"20854","Nyx"
"20855","Cask"
"20856","Gpr34"
"20857","Gpr82"
"20858","H2al1n"
"20859","Cypt1"
"20860","Maoa"
"20861","Maob"
"20862","Ndp"
"20863","Efhc2"
"20864","Fundc1"
"20865","Dusp21"
"20866","Kdm6a"
"20867","Dipk2b"
"20868","Tex13c3"
"20869","Chst7"
"20870","Slc9a7"
"20871","Rp2"
"20872","Jade3"
"20873","Rgn"
"20874","Ndufb11"
"20875","Rbm10"
"20876","Uba1"
"20877","Cdk16"
"20878","Usp11"
"20879","Araf"
"20880","Syn1"
"20881","Timp1"
"20882","Cfp"
"20883","Elk1"
"20884","Uxt"
"20885","Zfp182"
"20886","Spaca5"
"20887","Zfp300"
"20888","Ssxa1"
"20889","Gm21876"
"20890","Agtr2"
"20891","Slc6a14"
"20892","Gm28269"
"20893","Klhl13"
"20894","Wdr44"
"20895","Gm4907"
"20896","Gm4985"
"20897","Gm5934"
"20898","Gm4297"
"20899","Gm5935"
"20900","Gm5169"
"20901","Gm1993"
"20902","Gm5168"
"20903","Gm2012"
"20904","Gm2030"
"20905","Slx"
"20906","Gm14525"
"20907","Gm6121"
"20908","Gm10230"
"20909","Gm10058"
"20910","Gm4836"
"20911","Gm10147"
"20912","Gm10096"
"20913","Gm10488"
"20914","Gm14632"
"20915","Gm10487"
"20916","Btbd35f29"
"20917","Spin2f"
"20918","Btbd35f26"
"20919","Btbd35f19"
"20920","Spin2e"
"20921","Btbd35f25"
"20922","Gm21637"
"20923","Btbd35f22"
"20924","Btbd35f2"
"20925","Btbd35f1"
"20926","Gm5926"
"20927","Btbd35f21"
"20928","Btbd35f30"
"20929","Btbd35f5"
"20930","Btbd35f12"
"20931","Btbd35f15"
"20932","Btbd35f13"
"20933","Btbd35f14"
"20934","Btbd35f6"
"20935","Btbd35f9"
"20936","Spin2g"
"20937","Btbd35f8"
"20938","Gm10486"
"20939","Gm14819"
"20940","Dock11"
"20941","Il13ra1"
"20942","Zcchc12"
"20943","Lonrf3"
"20944","Gm6268"
"20945","Gm14569"
"20946","Pgrmc1"
"20947","Akap17b"
"20948","Slc25a43"
"20949","Slc25a5"
"20950","C330007P06Rik"
"20951","Ube2a"
"20952","Nkrf"
"20953","Septin6"
"20954","Sowahd"
"20955","Rpl39"
"20956","Upf3b"
"20957","Nkap"
"20958","Akap14"
"20959","Ndufa1"
"20960","Rnf113a1"
"20961","Gm9"
"20962","Rhox1"
"20963","Rhox2a"
"20964","Rhox3a"
"20965","Rhox4a"
"20966","Rhox3a2"
"20967","Rhox4a2"
"20968","Rhox2b"
"20969","Rhox4b"
"20970","Rhox2c"
"20971","Rhox3c"
"20972","Rhox4c"
"20973","Rhox2d"
"20974","Rhox4d"
"20975","Rhox2e"
"20976","Rhox3e"
"20977","Rhox4e"
"20978","Rhox2f"
"20979","Rhox3f"
"20980","Rhox4f"
"20981","Rhox3g"
"20982","Rhox2g"
"20983","Rhox4g"
"20984","Rhox3h"
"20985","Rhox2h"
"20986","Rhox5"
"20987","Rhox6"
"20988","Rhox7a"
"20989","Rhox8"
"20990","Rhox7b"
"20991","Rhox9"
"20992","Btg1b"
"20993","Btg1c"
"20994","Rhox10"
"20995","Rhox11"
"20996","Rhox12"
"20997","Rhox13"
"20998","Zbtb33"
"20999","Tmem255a"
"21000","Atp1b4"
"21001","Lamp2"
"21002","Cul4b"
"21003","Mcts1"
"21004","C1galt1c1"
"21005","6030498E09Rik"
"21006","Cypt15"
"21007","Cypt14"
"21008","Gria3"
"21009","Thoc2"
"21010","Xiap"
"21011","Stag2"
"21012","Tex13c2"
"21013","Sh2d1a"
"21014","Tenm1"
"21015","Tex13c1"
"21016","Dcaf12l2"
"21017","Dcaf12l1"
"21018","Prr32"
"21019","Actrt1"
"21020","Smarca1"
"21021","Ocrl"
"21022","Apln"
"21023","Xpnpep2"
"21024","Sash3"
"21025","Zdhhc9"
"21026","Utp14a"
"21027","Bcorl1"
"21028","Elf4"
"21029","Aifm1"
"21030","Rab33a"
"21031","Zfp280c"
"21032","Slc25a14"
"21033","Gpr119"
"21034","Rbmx2"
"21035","Fsip2l"
"21036","Enox2"
"21037","Arhgap36"
"21038","Olfr1320"
"21039","Olfr1321"
"21040","Igsf1"
"21041","Olfr1322"
"21042","Olfr1323"
"21043","Olfr1324"
"21044","Stk26"
"21045","Frmd7"
"21046","Rap2c"
"21047","Mbnl3"
"21048","Hs6st2"
"21049","Usp26"
"21050","1700080O16Rik"
"21051","Gpc4"
"21052","Gpc3"
"21053","Ccdc160"
"21054","Phf6"
"21055","Hprt"
"21056","Plac1"
"21057","Fam122b"
"21058","Fam122c"
"21059","Mospd1"
"21060","Etd"
"21061","Gm14597"
"21062","Rtl8c"
"21063","Rtl8a"
"21064","Rtl8b"
"21065","Ct55"
"21066","1700013H16Rik"
"21067","Zfp36l3"
"21068","Xlr"
"21069","Gm16405"
"21070","Gm16430"
"21071","Slxl1"
"21072","3830403N18Rik"
"21073","Gm773"
"21074","Zfp449"
"21075","Smim10l2a"
"21076","Gm2174"
"21077","Ints6l"
"21078","Gm648"
"21079","Mmgt1"
"21080","Slc9a6"
"21081","Fhl1"
"21082","Map7d3"
"21083","Adgrg4"
"21084","Brs3"
"21085","Htatsf1"
"21086","Vgll1"
"21087","Cd40lg"
"21088","Arhgef6"
"21089","Rbmx"
"21090","Gm364"
"21091","Gpr101"
"21092","Zic3"
"21093","4930550L24Rik"
"21094","Fgf13"
"21095","F9"
"21096","Mcf2"
"21097","Atp11c"
"21098","Gm7073"
"21099","Sox3"
"21100","Cdr1"
"21101","Ldoc1"
"21102","4933402E13Rik"
"21103","4931400O07Rik"
"21104","Gm6760"
"21105","3830417A13Rik"
"21106","Slitrk4"
"21107","Ctag2"
"21108","4930447F04Rik"
"21109","Slitrk2"
"21110","Gm1140"
"21111","Gm14692"
"21112","4933436I01Rik"
"21113","Fmr1"
"21114","Fmr1nb"
"21115","Gm14698"
"21116","Gm6812"
"21117","Aff2"
"21118","1700020N15Rik"
"21119","Ids"
"21120","1110012L19Rik"
"21121","Tmem185a"
"21122","Mamld1"
"21123","Mtm1"
"21124","Mtmr1"
"21125","Cd99l2"
"21126","Hmgb3"
"21127","Gpr50"
"21128","Vma21"
"21129","Gm1141"
"21130","Prrg3"
"21131","Fate1"
"21132","Cnga2"
"21133","Magea4"
"21134","Gabre"
"21135","Magea10"
"21136","Gabra3"
"21137","Gabrq"
"21138","Cetn2"
"21139","Nsdhl"
"21140","Zfp185"
"21141","Pnma5"
"21142","Pnma3"
"21143","Xlr4a"
"21144","Xlr3a"
"21145","Xlr5a"
"21146","Gm14685"
"21147","DXBay18"
"21148","Xlr5b"
"21149","Spin2d"
"21150","Xlr3b"
"21151","Xlr4b"
"21152","F8a"
"21153","Xlr4c"
"21154","Xlr3c"
"21155","Xlr5c"
"21156","Gm45015"
"21157","Zfp275"
"21158","Gm18336"
"21159","Zfp92"
"21160","Trex2"
"21161","Haus7"
"21162","Bgn"
"21163","Atp2b3"
"21164","Dusp9"
"21165","Pnck"
"21166","Slc6a8"
"21167","Bcap31"
"21168","Abcd1"
"21169","Plxnb3"
"21170","Srpk3"
"21171","Idh3g"
"21172","Ssr4"
"21173","Pdzd4"
"21174","L1cam"
"21175","Arhgap4"
"21176","Avpr2"
"21177","Naa10"
"21178","Renbp"
"21179","Hcfc1"
"21180","Irak1"
"21181","Mecp2"
"21182","Opn1mw"
"21183","Tex28"
"21184","Tktl1"
"21185","Flna"
"21186","Emd"
"21187","Rpl10"
"21188","Dnase1l1"
"21189","Taz"
"21190","Atp6ap1"
"21191","Gdi1"
"21192","Fam50a"
"21193","Plxna3"
"21194","Lage3"
"21195","Ubl4a"
"21196","Slc10a3"
"21197","Fam3a"
"21198","Ikbkg"
"21199","G6pdx"
"21200","Ctag2l1"
"21201","Olfr1326-ps1"
"21202","Olfr1325"
"21203","Gm5640"
"21204","Ctag2l2"
"21205","Gm5936"
"21206","Gab3"
"21207","Dkc1"
"21208","Mpp1"
"21209","Smim9"
"21210","F8"
"21211","Fundc2"
"21212","Cmc4"
"21213","Mtcp1"
"21214","Brcc3"
"21215","Vbp1"
"21216","Rab39b"
"21217","Pls3"
"21218","Cldn34b3"
"21219","Cldn34b4"
"21220","Cldn34d"
"21221","Tbl1x"
"21222","Prkx"
"21223","Pbsn"
"21224","Gm14744"
"21225","5430402E10Rik"
"21226","Obp1a"
"21227","Gm5938"
"21228","Obp1b"
"21229","Gm14743"
"21230","4930480E11Rik"
"21231","Prrg1"
"21232","Fam47c"
"21233","Cfap47"
"21234","Mageb16"
"21235","Tmem47"
"21236","4930595M18Rik"
"21237","Dmd"
"21238","Tsga8"
"21239","Fthl17a"
"21240","Tab3"
"21241","Gk"
"21242","5430427O19Rik"
"21243","Samt3"
"21244","Nr0b1"
"21245","Mageb4"
"21246","Il1rapl1"
"21247","Dcaf8l"
"21248","4932429P05Rik"
"21249","4930415L06Rik"
"21250","Gm44"
"21251","Mageb2"
"21252","Gm5072"
"21253","Gm8914"
"21254","1700084M14Rik"
"21255","Gm14781"
"21256","Mageb5"
"21257","Mageb1"
"21258","Mageb18"
"21259","Gm5941"
"21260","Arx"
"21261","Pola1"
"21262","Pcyt1b"
"21263","Pdk3"
"21264","AU015836"
"21265","Zfx"
"21266","Eif2s3x"
"21267","Klhl15"
"21268","AL646049.1"
"21269","Fam90a1b"
"21270","Apoo"
"21271","Maged1"
"21272","Gspt2"
"21273","Zxdb"
"21274","Spin4"
"21275","Arhgef9"
"21276","Amer1"
"21277","Asb12"
"21278","Pfn5"
"21279","Zc4h2"
"21280","Zc3h12b"
"21281","Las1l"
"21282","Msn"
"21283","Vsig4"
"21284","Hsf3"
"21285","Heph"
"21286","Gpr165"
"21287","Pgr15l"
"21288","Eda2r"
"21289","Ar"
"21290","Ophn1"
"21291","Yipf6"
"21292","Stard8"
"21293","Efnb1"
"21294","Pja1"
"21295","Tmem28"
"21296","Eda"
"21297","Awat2"
"21298","Otud6a"
"21299","Igbp1"
"21300","Dgat2l6"
"21301","Awat1"
"21302","P2ry4"
"21303","Arr3"
"21304","Pdzd11"
"21305","Kif4"
"21306","Gdpd2"
"21307","Dlg3"
"21308","Tex11"
"21309","Slc7a3"
"21310","Snx12"
"21311","Foxo4"
"21312","Gm614"
"21313","Gm20489"
"21314","Il2rg"
"21315","Med12"
"21316","Nlgn3"
"21317","Gjb1"
"21318","Zmym3"
"21319","Nono"
"21320","Itgb1bp2"
"21321","Taf1"
"21322","Ogt"
"21323","Cxcr3"
"21324","Gm4779"
"21325","8030474K03Rik"
"21326","AL805980.1"
"21327","Nhsl2"
"21328","Rtl5"
"21329","Pin4"
"21330","Ercc6l"
"21331","Rps4x"
"21332","Cited1"
"21333","Hdac8"
"21334","Phka1"
"21335","Gm3880"
"21336","Gm9112"
"21337","Dmrtc1b"
"21338","Dmrtc1c1"
"21339","Dmrtc1c2"
"21340","1700031F05Rik"
"21341","Dmrtc1a"
"21342","1700011M02Rik"
"21343","1700018G05Rik"
"21344","Nap1l2"
"21345","Cdx4"
"21346","Chic1"
"21347","Tsx"
"21348","Gm26992"
"21349","Zcchc13"
"21350","Slc16a2"
"21351","Rlim"
"21352","Nexmif"
"21353","Abcb7"
"21354","Uprt"
"21355","Zdhhc15"
"21356","Magee2"
"21357","Pbdc1"
"21358","Magee1"
"21359","Cypt2"
"21360","Fgf16"
"21361","Atrx"
"21362","Magt1"
"21363","Cox7b"
"21364","Atp7a"
"21365","Tlr13"
"21366","Pgk1"
"21367","Taf9b"
"21368","Fnd3c2"
"21369","Fndc3c1"
"21370","Cysltr1"
"21371","Gm5127"
"21372","Rtl3"
"21373","Lpar4"
"21374","P2ry10"
"21375","P2ry10b"
"21376","Gpr174"
"21377","Itm2a"
"21378","Tbx22"
"21379","2610002M06Rik"
"21380","Tent5d"
"21381","Gm732"
"21382","Brwd3"
"21383","Hmgn5"
"21384","Sh3bgrl"
"21385","Gm6377"
"21386","Pou3f4"
"21387","Cylc1"
"21388","Rps6ka6"
"21389","Hdx"
"21390","Gm45194"
"21391","Tex16"
"21392","4933403O08Rik"
"21393","Apool"
"21394","Satl1"
"21395","2010106E10Rik"
"21396","Zfp711"
"21397","Pof1b"
"21398","Chm"
"21399","Dach2"
"21400","Klhl4"
"21401","Ube2dnl1"
"21402","Ube2dnl2"
"21403","Cpxcr1"
"21404","H2ab2"
"21405","H2ab1"
"21406","Tgif2lx2"
